time	hru_rh(1)	hru_rh(2)	hru_rh(3)	hru_rh(4)	hru_rh(5)	hru_rh(6)	hru_rh(7)	hru_rh(8)	hru_rh(9)	hru_rh(10)	hru_rh(11)	hru_rh(12)	hru_rh(13)	hru_rh(14)	hru_rh(15)	hru_rh(16)	hru_rh(17)	hru_rh(18)	hru_rh(19)	hru_rh(20)	hru_rh(21)	hru_rh(22)	hru_rh(23)	hru_rh(24)	hru_rh(25)	hru_rh(26)	hru_rh(27)	hru_rh(28)	hru_rh(29)	hru_rh(30)	hru_rh(31)	hru_rh(32)	hru_rh(33)	hru_rh(34)	hru_rh(35)	hru_rh(36)	hru_rh(37)	hru_rh(38)	hru_rh(39)	hru_rh(40)	hru_rh(41)	hru_rh(42)	hru_rh(43)	hru_rh(44)	hru_rh(45)	hru_rh(46)	hru_rh(47)	hru_rh(48)
units	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)
2022-05-16T19:00	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7	13.7
2022-05-16T20:00	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5
2022-05-16T21:00	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4	15.4
2022-05-16T22:00	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1
2022-05-16T23:00	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
2022-05-17T00:00	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2
2022-05-17T01:00	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5
2022-05-17T02:00	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7	16.7
2022-05-17T03:00	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6	17.6
2022-05-17T04:00	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7
2022-05-17T05:00	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7
2022-05-17T06:00	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
2022-05-17T07:00	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2
2022-05-17T08:00	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1
2022-05-17T09:00	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5	13.5
2022-05-17T10:00	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3
2022-05-17T11:00	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5	10.5
2022-05-17T12:00	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2	13.2
2022-05-17T13:00	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8
2022-05-17T14:00	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4
2022-05-17T15:00	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5
2022-05-17T16:00	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5
2022-05-17T17:00	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
2022-05-17T18:00	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3
2022-05-17T19:00	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8
2022-05-17T20:00	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7	12.7
2022-05-17T21:00	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4	13.4
2022-05-17T22:00	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8
2022-05-17T23:00	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7	15.7
2022-05-18T00:00	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5
2022-05-18T01:00	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1	14.1
2022-05-18T02:00	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7
2022-05-18T03:00	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4
2022-05-18T04:00	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5
2022-05-18T05:00	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9
2022-05-18T06:00	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7
2022-05-18T07:00	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5
2022-05-18T08:00	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3	10.3
2022-05-18T09:00	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8
2022-05-18T10:00	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4
2022-05-18T11:00	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6
2022-05-18T12:00	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3
2022-05-18T13:00	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5
2022-05-18T14:00	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1
2022-05-18T15:00	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7
2022-05-18T16:00	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4
2022-05-18T17:00	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7
2022-05-18T18:00	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2
2022-05-18T19:00	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6	15.6
2022-05-18T20:00	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3	12.3
2022-05-18T21:00	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2
2022-05-18T22:00	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7
2022-05-18T23:00	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2
2022-05-19T00:00	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3
2022-05-19T01:00	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1	24.1
2022-05-19T02:00	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5
2022-05-19T03:00	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2
2022-05-19T04:00	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2	20.2
2022-05-19T05:00	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4
2022-05-19T06:00	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2
2022-05-19T07:00	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1
2022-05-19T08:00	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
2022-05-19T09:00	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
2022-05-19T10:00	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8
2022-05-19T11:00	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9	33.9
2022-05-19T12:00	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6	31.6
2022-05-19T13:00	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9
